Date,Open,High,Low,Close
2021-10-11 09:49:00+05:30,17933.25,17951.5,17933.25,17951.4
2021-10-11 09:50:00+05:30,17950.2,17956.0,17948.65,17949.3
2021-10-11 09:51:00+05:30,17948.45,17961.65,17948.45,17961.65
2021-10-11 09:52:00+05:30,17962.95,17964.8,17956.85,17959.0
2021-10-11 09:53:00+05:30,17958.4,17962.05,17954.0,17960.9
2021-10-11 09:54:00+05:30,17961.65,17970.65,17960.2,17967.25
2021-10-11 09:55:00+05:30,17967.45,17974.65,17966.9,17971.55
2021-10-11 09:56:00+05:30,17971.45,17975.3,17970.5,17971.25
2021-10-11 09:57:00+05:30,17972.2,17973.7,17966.85,17971.55
2021-10-11 09:58:00+05:30,17971.75,17974.0,17968.85,17973.6
2021-10-11 09:59:00+05:30,17973.75,17974.05,17967.0,17970.2
2021-10-11 10:00:00+05:30,17970.15,17977.45,17967.1,17967.1
2021-10-11 10:01:00+05:30,17966.25,17974.9,17966.25,17973.0
2021-10-11 10:02:00+05:30,17973.3,17980.15,17973.2,17973.2
2021-10-11 10:03:00+05:30,17974.95,17976.9,17962.05,17967.1
2021-10-11 10:04:00+05:30,17966.6,17973.25,17966.15,17972.6
2021-10-11 10:05:00+05:30,17973.5,17973.95,17968.0,17973.75
2021-10-11 10:06:00+05:30,17973.55,17976.75,17972.45,17975.5
2021-10-11 10:07:00+05:30,17975.8,17976.55,17970.95,17971.4
2021-10-11 10:08:00+05:30,17971.35,17971.7,17966.3,17968.25
2021-10-11 10:09:00+05:30,17967.3,17973.95,17967.3,17973.2
2021-10-11 10:10:00+05:30,17974.4,17974.95,17967.3,17973.2
2021-10-11 10:11:00+05:30,17972.85,17973.55,17964.3,17964.3
2021-10-11 10:12:00+05:30,17964.0,17967.85,17961.8,17965.35
2021-10-11 10:13:00+05:30,17965.3,17969.65,17965.3,17968.7
2021-10-11 10:14:00+05:30,17968.7,17979.45,17966.2,17979.0
2021-10-11 10:15:00+05:30,17979.25,17980.95,17973.05,17976.8
2021-10-11 10:16:00+05:30,17975.55,17979.1,17972.5,17975.65
2021-10-11 10:17:00+05:30,17976.25,17981.0,17976.25,17980.05
2021-10-11 10:18:00+05:30,17981.05,17986.0,17975.6,17984.1
2021-10-11 10:19:00+05:30,17983.45,17985.15,17980.45,17982.6
2021-10-11 10:20:00+05:30,17983.85,17983.85,17975.0,17975.0
2021-10-11 10:21:00+05:30,17976.0,17979.05,17972.65,17974.55
2021-10-11 10:22:00+05:30,17974.15,17974.7,17965.75,17966.7
2021-10-11 10:23:00+05:30,17966.9,17969.4,17962.35,17964.4
2021-10-11 10:24:00+05:30,17964.25,17969.45,17962.25,17969.35
2021-10-11 10:25:00+05:30,17968.5,17971.8,17964.35,17964.4
2021-10-11 10:26:00+05:30,17964.15,17971.8,17964.15,17969.6
2021-10-11 10:27:00+05:30,17969.1,17973.9,17968.25,17972.4
2021-10-11 10:28:00+05:30,17971.9,17972.75,17964.3,17968.2
2021-10-11 10:29:00+05:30,17969.25,17970.85,17967.9,17968.95
2021-10-11 10:30:00+05:30,17969.7,17977.0,17969.7,17974.1
2021-10-11 10:31:00+05:30,17974.25,17974.25,17967.2,17970.3
2021-10-11 10:32:00+05:30,17969.75,17975.6,17968.45,17973.1
2021-10-11 10:33:00+05:30,17973.9,17980.65,17972.75,17980.65
2021-10-11 10:34:00+05:30,17979.8,17980.3,17972.8,17974.7
2021-10-11 10:35:00+05:30,17973.9,17977.25,17973.15,17977.0
2021-10-11 10:36:00+05:30,17975.25,17980.7,17974.15,17980.7
2021-10-11 10:37:00+05:30,17979.9,17986.65,17979.15,17986.05
2021-10-11 10:38:00+05:30,17985.3,17986.8,17983.45,17985.15
2021-10-11 10:39:00+05:30,17985.35,17991.7,17983.4,17987.8
2021-10-11 10:40:00+05:30,17988.65,17989.35,17985.2,17988.45
2021-10-11 10:41:00+05:30,17987.85,17987.85,17984.2,17984.2
2021-10-11 10:42:00+05:30,17984.8,17987.3,17982.95,17983.8
2021-10-11 10:43:00+05:30,17984.05,17995.15,17983.55,17993.85
2021-10-11 10:44:00+05:30,17994.55,17997.85,17993.05,17997.85
2021-10-11 10:45:00+05:30,17997.4,18000.05,17993.4,17994.1
2021-10-11 10:46:00+05:30,17994.25,17995.5,17992.15,17993.55
2021-10-11 10:47:00+05:30,17992.85,17993.7,17986.55,17988.8
2021-10-11 10:48:00+05:30,17987.85,17989.1,17985.6,17985.6
2021-10-11 10:49:00+05:30,17987.3,17988.75,17984.7,17988.75
2021-10-11 10:50:00+05:30,17988.35,17989.7,17986.25,17989.7
2021-10-11 10:51:00+05:30,17990.6,17992.3,17987.25,17987.5
2021-10-11 10:52:00+05:30,17987.6,17990.8,17986.15,17989.55
2021-10-11 10:53:00+05:30,17988.65,17991.65,17985.85,17989.05
2021-10-11 10:54:00+05:30,17989.3,17990.0,17982.4,17984.7
2021-10-11 10:55:00+05:30,17984.65,17984.65,17978.75,17979.95
2021-10-11 10:56:00+05:30,17979.3,17983.3,17975.5,17981.8
2021-10-11 10:57:00+05:30,17982.5,17988.8,17982.4,17986.65
2021-10-11 10:58:00+05:30,17987.2,17990.95,17987.1,17989.05
2021-10-11 10:59:00+05:30,17989.35,17990.65,17985.7,17986.6
2021-10-11 11:00:00+05:30,17986.75,17992.25,17986.75,17992.25
2021-10-11 11:01:00+05:30,17991.45,17991.95,17989.15,17989.75
2021-10-11 11:02:00+05:30,17990.35,17991.35,17987.25,17989.3
2021-10-11 11:03:00+05:30,17990.95,17991.5,17985.8,17986.55
2021-10-11 11:04:00+05:30,17986.0,17988.5,17985.1,17988.1
2021-10-11 11:05:00+05:30,17988.55,17990.6,17987.1,17990.05
2021-10-11 11:06:00+05:30,17990.4,17995.25,17989.8,17994.6
2021-10-11 11:07:00+05:30,17994.0,17994.65,17992.35,17993.35
2021-10-11 11:08:00+05:30,17993.35,17998.2,17992.7,17996.0
2021-10-11 11:09:00+05:30,17996.25,18006.75,17994.9,18005.9
2021-10-11 11:10:00+05:30,18006.7,18011.1,18006.45,18007.15
2021-10-11 11:11:00+05:30,18006.9,18009.2,18003.3,18004.7
2021-10-11 11:12:00+05:30,18004.05,18014.3,18004.05,18012.85
2021-10-11 11:13:00+05:30,18013.75,18016.65,18013.0,18013.2
2021-10-11 11:14:00+05:30,18013.55,18019.55,18012.2,18016.1
2021-10-11 11:15:00+05:30,18016.0,18017.4,18014.05,18015.75
2021-10-11 11:16:00+05:30,18016.25,18019.4,18013.9,18014.25
2021-10-11 11:17:00+05:30,18013.5,18014.1,18009.9,18011.85
2021-10-11 11:18:00+05:30,18011.85,18012.95,18007.75,18008.7
2021-10-11 11:19:00+05:30,18008.65,18014.5,18007.9,18009.55
2021-10-11 11:20:00+05:30,18009.1,18016.75,18008.45,18016.75
2021-10-11 11:21:00+05:30,18016.25,18017.85,18014.35,18016.75
2021-10-11 11:22:00+05:30,18016.6,18017.55,18009.7,18010.3
2021-10-11 11:23:00+05:30,18010.55,18010.55,18005.45,18008.9
2021-10-11 11:24:00+05:30,18008.7,18011.75,18007.2,18007.55
2021-10-11 11:25:00+05:30,18007.45,18009.45,18007.25,18007.95
2021-10-11 11:26:00+05:30,18008.45,18012.95,18008.05,18010.3
2021-10-11 11:27:00+05:30,18010.2,18011.75,18008.6,18010.45
2021-10-11 11:28:00+05:30,18010.6,18010.6,18007.75,18008.2
2021-10-11 11:29:00+05:30,18008.25,18015.9,18007.5,18015.9
2021-10-11 11:30:00+05:30,18015.4,18024.9,18013.85,18024.9
2021-10-11 11:31:00+05:30,18024.7,18025.0,18020.6,18023.5
2021-10-11 11:32:00+05:30,18023.5,18027.3,18023.1,18026.25
2021-10-11 11:33:00+05:30,18026.5,18031.35,18026.15,18030.4
2021-10-11 11:34:00+05:30,18029.7,18029.7,18025.85,18026.85
2021-10-11 11:35:00+05:30,18027.65,18027.75,18018.75,18018.75
2021-10-11 11:36:00+05:30,18019.65,18019.75,18016.05,18017.45
2021-10-11 11:37:00+05:30,18017.85,18018.5,18013.45,18013.6
2021-10-11 11:38:00+05:30,18013.55,18014.6,18011.6,18011.6
2021-10-11 11:39:00+05:30,18011.05,18012.6,18009.5,18010.15
2021-10-11 11:40:00+05:30,18010.95,18011.85,18008.7,18011.55
2021-10-11 11:41:00+05:30,18011.4,18016.6,18011.4,18014.75
2021-10-11 11:42:00+05:30,18014.7,18014.75,18010.95,18013.95
2021-10-11 11:43:00+05:30,18014.9,18015.45,18012.25,18012.25
2021-10-11 11:44:00+05:30,18011.85,18016.8,18011.75,18015.2
2021-10-11 11:45:00+05:30,18014.25,18015.45,18011.15,18011.85
2021-10-11 11:46:00+05:30,18011.9,18011.9,18003.2,18005.55
2021-10-11 11:47:00+05:30,18004.65,18007.55,18003.95,18006.1
2021-10-11 11:48:00+05:30,18006.5,18008.55,18002.15,18003.65
2021-10-11 11:49:00+05:30,18003.9,18007.15,18003.65,18005.9
2021-10-11 11:50:00+05:30,18006.35,18007.95,18005.55,18007.95
2021-10-11 11:51:00+05:30,18007.65,18010.1,18005.15,18005.15
2021-10-11 11:52:00+05:30,18006.4,18008.9,18003.75,18003.75
2021-10-11 11:53:00+05:30,18004.6,18005.7,18001.45,18004.85
2021-10-11 11:54:00+05:30,18005.4,18006.25,18002.65,18003.35
2021-10-11 11:55:00+05:30,18003.55,18003.75,17999.85,18001.25
2021-10-11 11:56:00+05:30,18001.4,18002.15,17998.35,17999.35
2021-10-11 11:57:00+05:30,17998.85,18000.85,17992.15,17992.5
2021-10-11 11:58:00+05:30,17992.9,17992.9,17988.15,17988.65
2021-10-11 11:59:00+05:30,17988.0,17992.2,17987.15,17991.95
2021-10-11 12:00:00+05:30,17992.1,17993.85,17988.45,17988.45
2021-10-11 12:01:00+05:30,17989.6,17990.1,17982.6,17983.05
2021-10-11 12:02:00+05:30,17983.6,17984.35,17975.6,17979.5
2021-10-11 12:03:00+05:30,17980.05,17984.85,17980.05,17981.95
2021-10-11 12:04:00+05:30,17983.35,17984.25,17979.8,17981.15
2021-10-11 12:05:00+05:30,17981.85,17982.35,17978.7,17980.45
2021-10-11 12:06:00+05:30,17980.25,17989.15,17980.25,17988.7
2021-10-11 12:07:00+05:30,17988.5,17990.95,17987.55,17990.1
2021-10-11 12:08:00+05:30,17989.35,17990.2,17987.6,17988.15
2021-10-11 12:09:00+05:30,17988.05,17993.85,17988.05,17990.6
2021-10-11 12:10:00+05:30,17991.45,17993.7,17990.6,17992.9
2021-10-11 12:11:00+05:30,17992.75,17994.85,17991.4,17992.05
2021-10-11 12:12:00+05:30,17991.45,17996.45,17991.35,17995.9
2021-10-11 12:13:00+05:30,17995.9,18000.0,17994.45,17996.3
2021-10-11 12:14:00+05:30,17997.7,18003.4,17997.45,17998.15
2021-10-11 12:15:00+05:30,17998.6,18007.95,17998.6,18004.65
2021-10-11 12:16:00+05:30,18004.4,18007.4,18003.4,18003.4
2021-10-11 12:17:00+05:30,18003.05,18004.25,18000.65,18002.95
2021-10-11 12:18:00+05:30,18002.6,18006.3,18002.4,18005.9
2021-10-11 12:19:00+05:30,18006.15,18008.7,18006.15,18007.55
2021-10-11 12:20:00+05:30,18008.15,18010.8,18007.55,18010.7
2021-10-11 12:21:00+05:30,18011.1,18011.2,18008.55,18010.0
2021-10-11 12:22:00+05:30,18010.05,18012.0,18008.7,18011.15
2021-10-11 12:23:00+05:30,18011.3,18012.9,18007.5,18008.0
2021-10-11 12:24:00+05:30,18008.0,18012.5,18007.75,18012.15
2021-10-11 12:25:00+05:30,18011.85,18013.05,18010.1,18012.5
2021-10-11 12:26:00+05:30,18012.4,18013.95,18007.65,18008.2
2021-10-11 12:27:00+05:30,18008.45,18012.25,18008.05,18010.55
2021-10-11 12:28:00+05:30,18010.65,18014.85,18009.9,18014.85
2021-10-11 12:29:00+05:30,18014.3,18020.35,18014.3,18018.0
2021-10-11 12:30:00+05:30,18017.8,18019.85,18015.65,18015.8
2021-10-11 12:31:00+05:30,18016.2,18019.55,18015.25,18018.0
2021-10-11 12:32:00+05:30,18016.8,18017.4,18010.05,18011.35
2021-10-11 12:33:00+05:30,18011.85,18013.4,18008.0,18012.2
2021-10-11 12:34:00+05:30,18011.55,18011.55,18005.05,18005.5
2021-10-11 12:35:00+05:30,18006.3,18014.55,18006.3,18014.0
2021-10-11 12:36:00+05:30,18013.35,18021.25,18013.35,18021.25
2021-10-11 12:37:00+05:30,18020.9,18025.5,18019.7,18024.0
2021-10-11 12:38:00+05:30,18022.95,18023.3,18019.3,18021.35
2021-10-11 12:39:00+05:30,18021.6,18024.7,18020.6,18023.75
2021-10-11 12:40:00+05:30,18022.6,18024.85,18022.2,18023.7
2021-10-11 12:41:00+05:30,18022.75,18025.55,18021.6,18024.2
2021-10-11 12:42:00+05:30,18023.5,18027.5,18023.5,18026.75
2021-10-11 12:43:00+05:30,18026.45,18033.0,18026.45,18031.45
2021-10-11 12:44:00+05:30,18031.95,18033.1,18028.7,18033.05
2021-10-11 12:45:00+05:30,18033.25,18036.3,18031.1,18035.9
2021-10-11 12:46:00+05:30,18034.95,18037.15,18031.0,18031.5
2021-10-11 12:47:00+05:30,18031.4,18031.55,18026.5,18027.85
2021-10-11 12:48:00+05:30,18027.0,18032.3,18027.0,18028.1
2021-10-11 12:49:00+05:30,18027.85,18031.05,18027.7,18031.05
2021-10-11 12:50:00+05:30,18031.0,18032.3,18028.3,18030.0
2021-10-11 12:51:00+05:30,18029.75,18031.0,18027.1,18029.5
2021-10-11 12:52:00+05:30,18031.1,18031.85,18028.65,18029.8
2021-10-11 12:53:00+05:30,18030.05,18031.7,18028.65,18030.1
2021-10-11 12:54:00+05:30,18029.85,18033.25,18029.85,18032.5
2021-10-11 12:55:00+05:30,18032.05,18034.5,18031.75,18033.1
2021-10-11 12:56:00+05:30,18030.35,18031.95,18028.9,18030.55
2021-10-11 12:57:00+05:30,18030.85,18031.3,18028.0,18029.55
2021-10-11 12:58:00+05:30,18029.85,18031.65,18028.95,18029.75
2021-10-11 12:59:00+05:30,18029.2,18030.5,18027.0,18028.85
2021-10-11 13:00:00+05:30,18029.05,18033.2,18027.95,18031.0
2021-10-11 13:01:00+05:30,18031.1,18031.1,18018.75,18018.85
2021-10-11 13:02:00+05:30,18017.85,18036.2,18017.8,18035.6
2021-10-11 13:03:00+05:30,18034.95,18039.95,18034.95,18039.4
2021-10-11 13:04:00+05:30,18039.2,18041.0,18037.65,18041.0
2021-10-11 13:05:00+05:30,18040.2,18041.2,18037.65,18037.65
2021-10-11 13:06:00+05:30,18037.5,18039.2,18033.05,18034.1
2021-10-11 13:07:00+05:30,18033.0,18034.15,18031.1,18032.15
2021-10-11 13:08:00+05:30,18031.75,18035.55,18031.6,18031.95
2021-10-11 13:09:00+05:30,18032.05,18032.5,18029.85,18031.85
2021-10-11 13:10:00+05:30,18031.35,18032.3,18029.75,18030.4
2021-10-11 13:11:00+05:30,18030.85,18031.3,18024.6,18024.7
2021-10-11 13:12:00+05:30,18025.55,18027.0,18018.6,18023.1
2021-10-11 13:13:00+05:30,18022.6,18022.6,18015.25,18016.0
2021-10-11 13:14:00+05:30,18015.45,18016.6,18009.65,18013.95
2021-10-11 13:15:00+05:30,18013.3,18014.3,18008.95,18009.5
2021-10-11 13:16:00+05:30,18009.25,18010.9,18005.5,18009.2
2021-10-11 13:17:00+05:30,18009.3,18016.6,18008.3,18015.4
2021-10-11 13:18:00+05:30,18014.3,18018.7,18013.2,18017.95
2021-10-11 13:19:00+05:30,18017.5,18018.4,18013.5,18015.6
2021-10-11 13:20:00+05:30,18015.55,18019.05,18014.7,18016.75
2021-10-11 13:21:00+05:30,18017.25,18017.95,18015.55,18016.4
2021-10-11 13:22:00+05:30,18016.35,18022.8,18016.35,18021.2
2021-10-11 13:23:00+05:30,18020.8,18021.3,18013.4,18015.85
2021-10-11 13:24:00+05:30,18015.45,18020.55,18014.55,18018.7
2021-10-11 13:25:00+05:30,18018.9,18020.4,18013.8,18016.25
2021-10-11 13:26:00+05:30,18015.55,18021.85,18013.8,18021.2
2021-10-11 13:27:00+05:30,18020.8,18023.8,18020.8,18022.55
2021-10-11 13:28:00+05:30,18021.8,18024.05,18021.75,18024.05
2021-10-11 13:29:00+05:30,18023.55,18026.35,18023.4,18025.6
2021-10-11 13:30:00+05:30,18025.6,18029.3,18025.1,18029.3
2021-10-11 13:31:00+05:30,18027.75,18037.1,18027.75,18035.3
2021-10-11 13:32:00+05:30,18035.85,18040.1,18035.7,18037.55
2021-10-11 13:33:00+05:30,18037.3,18039.1,18035.95,18038.35
2021-10-11 13:34:00+05:30,18037.8,18039.25,18032.05,18032.1
2021-10-11 13:35:00+05:30,18031.7,18036.85,18031.7,18035.1
2021-10-11 13:36:00+05:30,18035.1,18036.0,18028.7,18031.05
2021-10-11 13:37:00+05:30,18031.75,18033.65,18027.45,18028.35
2021-10-11 13:38:00+05:30,18027.9,18033.95,18026.05,18033.8
2021-10-11 13:39:00+05:30,18032.95,18037.0,18032.95,18034.75
2021-10-11 13:40:00+05:30,18035.1,18035.2,18031.4,18031.65
2021-10-11 13:41:00+05:30,18031.25,18031.95,18029.15,18030.15
2021-10-11 13:42:00+05:30,18029.9,18029.9,18023.35,18024.5
2021-10-11 13:43:00+05:30,18023.4,18025.3,18022.5,18024.1
2021-10-11 13:44:00+05:30,18024.15,18029.1,18023.45,18028.9
2021-10-11 13:45:00+05:30,18029.4,18030.7,18023.7,18025.15
2021-10-11 13:46:00+05:30,18024.8,18025.6,18021.7,18022.1
2021-10-11 13:47:00+05:30,18022.2,18029.55,18021.1,18028.15
2021-10-11 13:48:00+05:30,18027.7,18029.45,18026.85,18028.6
2021-10-11 13:49:00+05:30,18027.6,18028.85,18020.85,18021.85
2021-10-11 13:50:00+05:30,18021.65,18024.75,18018.5,18023.65
2021-10-11 13:51:00+05:30,18023.5,18024.4,18018.75,18022.05
2021-10-11 13:52:00+05:30,18022.2,18022.95,18017.95,18018.8
2021-10-11 13:53:00+05:30,18019.25,18020.1,18013.75,18013.75
2021-10-11 13:54:00+05:30,18013.75,18015.2,18009.45,18009.8
2021-10-11 13:55:00+05:30,18009.9,18009.95,18005.75,18006.95
2021-10-11 13:56:00+05:30,18007.45,18012.1,18007.1,18007.7
2021-10-11 13:57:00+05:30,18007.3,18007.35,18004.15,18005.25
2021-10-11 13:58:00+05:30,18003.75,18004.45,17998.2,17999.55
2021-10-11 13:59:00+05:30,17998.8,17999.75,17991.85,17992.2
2021-10-11 14:00:00+05:30,17991.7,17995.65,17986.8,17986.8
2021-10-11 14:01:00+05:30,17986.45,17990.5,17983.75,17985.5
2021-10-11 14:02:00+05:30,17984.5,17999.15,17983.25,17999.15
2021-10-11 14:03:00+05:30,17999.85,18007.9,17998.45,18007.9
2021-10-11 14:04:00+05:30,18007.7,18011.45,18006.95,18007.5
2021-10-11 14:05:00+05:30,18006.8,18010.5,18006.05,18008.1
2021-10-11 14:06:00+05:30,18006.55,18006.95,17998.9,17999.65
2021-10-11 14:07:00+05:30,17999.75,18002.45,17997.2,17998.1
2021-10-11 14:08:00+05:30,17997.5,18003.1,17996.6,17998.95
2021-10-11 14:09:00+05:30,17999.05,18007.35,17999.05,18006.6
2021-10-11 14:10:00+05:30,18006.4,18010.95,18004.9,18008.4
2021-10-11 14:11:00+05:30,18007.95,18013.15,18007.2,18011.7
2021-10-11 14:12:00+05:30,18012.15,18013.85,18009.8,18009.8
2021-10-11 14:13:00+05:30,18009.35,18010.65,18006.75,18008.3
2021-10-11 14:14:00+05:30,18007.8,18013.95,18007.7,18013.75
2021-10-11 14:15:00+05:30,18014.25,18015.85,18010.85,18013.5
2021-10-11 14:16:00+05:30,18013.3,18014.35,18004.35,18004.35
2021-10-11 14:17:00+05:30,18004.05,18005.95,18001.2,18001.7
2021-10-11 14:18:00+05:30,18001.75,18003.2,17996.9,17997.35
2021-10-11 14:19:00+05:30,17996.65,17996.65,17991.85,17994.1
2021-10-11 14:20:00+05:30,17993.7,17995.7,17990.65,17995.4
2021-10-11 14:21:00+05:30,17994.75,17997.4,17993.7,17995.1
2021-10-11 14:22:00+05:30,17995.65,18000.7,17995.25,17998.4
2021-10-11 14:23:00+05:30,17998.2,17998.2,17991.35,17992.6
2021-10-11 14:24:00+05:30,17992.8,17996.2,17991.7,17994.4
2021-10-11 14:25:00+05:30,17994.15,17995.6,17990.1,17990.75
2021-10-11 14:26:00+05:30,17990.05,17995.5,17988.95,17995.1
2021-10-11 14:27:00+05:30,17995.1,17998.7,17993.9,17997.6
2021-10-11 14:28:00+05:30,17997.85,18001.45,17996.9,18001.0
2021-10-11 14:29:00+05:30,18000.95,18002.3,17999.5,17999.5
2021-10-11 14:30:00+05:30,17999.95,18000.5,17996.1,17996.9
2021-10-11 14:31:00+05:30,17997.3,18002.8,17997.3,17999.5
2021-10-11 14:32:00+05:30,17999.15,18002.3,17999.0,18001.55
2021-10-11 14:33:00+05:30,18001.55,18002.5,17998.0,17998.6
2021-10-11 14:34:00+05:30,17997.45,18000.05,17996.1,17999.1
2021-10-11 14:35:00+05:30,17998.0,17999.75,17996.45,17997.45
2021-10-11 14:36:00+05:30,17996.45,17997.45,17990.45,17993.05
2021-10-11 14:37:00+05:30,17992.4,17993.35,17988.65,17988.65
2021-10-11 14:38:00+05:30,17988.9,17990.0,17986.25,17986.35
2021-10-11 14:39:00+05:30,17986.3,17986.55,17980.95,17984.45
2021-10-11 14:40:00+05:30,17984.85,17985.7,17978.45,17978.55
2021-10-11 14:41:00+05:30,17978.1,17986.15,17978.1,17980.35
2021-10-11 14:42:00+05:30,17980.25,17982.7,17977.9,17977.9
2021-10-11 14:43:00+05:30,17978.15,17981.1,17974.55,17979.95
2021-10-11 14:44:00+05:30,17979.15,17983.0,17977.4,17982.75
2021-10-11 14:45:00+05:30,17982.8,17991.1,17982.75,17989.5
2021-10-11 14:46:00+05:30,17989.25,17991.4,17986.6,17988.95
2021-10-11 14:47:00+05:30,17988.35,18000.45,17988.35,17998.8
2021-10-11 14:48:00+05:30,17998.75,17999.7,17992.7,17994.4
2021-10-11 14:49:00+05:30,17994.15,17996.3,17990.6,17995.4
2021-10-11 14:50:00+05:30,17994.95,17995.55,17991.8,17994.05
2021-10-11 14:51:00+05:30,17993.45,17994.85,17988.0,17988.0
2021-10-11 14:52:00+05:30,17988.4,17990.5,17985.35,17988.9
2021-10-11 14:53:00+05:30,17989.05,17989.55,17987.2,17988.95
2021-10-11 14:54:00+05:30,17989.3,17989.3,17985.15,17989.05
2021-10-11 14:55:00+05:30,17988.4,17988.7,17983.85,17988.4
2021-10-11 14:56:00+05:30,17988.0,17991.35,17987.2,17987.2
2021-10-11 14:57:00+05:30,17986.2,17987.95,17983.4,17983.8
2021-10-11 14:58:00+05:30,17983.4,17983.4,17977.65,17978.95
2021-10-11 14:59:00+05:30,17979.45,17981.7,17976.7,17978.6
2021-10-11 15:00:00+05:30,17978.95,17980.5,17963.2,17968.75
2021-10-11 15:01:00+05:30,17967.95,17967.95,17957.0,17959.15
2021-10-11 15:02:00+05:30,17957.95,17964.15,17957.0,17960.15
2021-10-11 15:03:00+05:30,17960.35,17960.35,17955.75,17956.5
2021-10-11 15:04:00+05:30,17957.05,17961.1,17953.4,17961.1
2021-10-11 15:05:00+05:30,17962.1,17962.1,17954.65,17957.3
2021-10-11 15:06:00+05:30,17957.85,17964.6,17957.3,17964.2
2021-10-11 15:07:00+05:30,17964.8,17964.8,17958.95,17960.25
2021-10-11 15:08:00+05:30,17960.15,17960.35,17952.45,17954.25
2021-10-11 15:09:00+05:30,17954.15,17958.2,17953.8,17958.2
2021-10-11 15:10:00+05:30,17958.95,17958.95,17954.65,17958.4
2021-10-11 15:11:00+05:30,17958.55,17958.8,17956.0,17957.65
2021-10-11 15:12:00+05:30,17957.8,17958.2,17953.7,17954.05
2021-10-11 15:13:00+05:30,17953.9,17953.9,17949.9,17951.3
2021-10-11 15:14:00+05:30,17951.45,17951.45,17948.3,17950.75
2021-10-11 15:15:00+05:30,17951.05,17951.05,17943.6,17946.2
2021-10-11 15:16:00+05:30,17946.2,17946.8,17943.2,17944.55
2021-10-11 15:17:00+05:30,17943.3,17944.75,17940.55,17943.45
2021-10-11 15:18:00+05:30,17943.35,17944.65,17941.8,17941.85
2021-10-11 15:19:00+05:30,17942.3,17946.5,17940.5,17946.45
2021-10-11 15:20:00+05:30,17946.05,17947.0,17938.35,17940.9
2021-10-11 15:21:00+05:30,17937.25,17940.15,17930.9,17934.35
2021-10-11 15:22:00+05:30,17934.3,17935.15,17932.65,17935.15
2021-10-11 15:23:00+05:30,17935.05,17935.55,17932.45,17935.2
2021-10-11 15:24:00+05:30,17934.85,17941.25,17934.85,17935.8
2021-10-11 15:25:00+05:30,17935.3,17939.85,17933.65,17938.75
2021-10-11 15:26:00+05:30,17938.4,17942.0,17938.3,17941.8
2021-10-11 15:27:00+05:30,17941.1,17944.05,17938.75,17944.05
2021-10-11 15:28:00+05:30,17944.6,17948.9,17943.25,17947.0
2021-10-11 15:29:00+05:30,17946.2,17954.8,17944.75,17953.7
2021-10-12 09:15:00+05:30,17915.8,17945.0,17915.8,17942.5
2021-10-12 09:16:00+05:30,17944.85,17958.85,17941.6,17955.6
2021-10-12 09:17:00+05:30,17955.9,17974.2,17955.9,17970.6
2021-10-12 09:18:00+05:30,17970.8,17973.15,17956.25,17965.6
2021-10-12 09:19:00+05:30,17962.25,17971.55,17961.2,17969.25
2021-10-12 09:20:00+05:30,17972.1,17981.25,17968.45,17970.5
2021-10-12 09:21:00+05:30,17969.85,17980.9,17969.6,17980.9
2021-10-12 09:22:00+05:30,17980.25,17995.75,17977.8,17992.4
2021-10-12 09:23:00+05:30,17993.25,17993.65,17983.25,17987.0
2021-10-12 09:24:00+05:30,17986.75,17991.2,17983.2,17985.65
2021-10-12 09:25:00+05:30,17986.25,17990.2,17978.05,17985.25
2021-10-12 09:26:00+05:30,17986.75,17987.1,17978.05,17987.1
2021-10-12 09:27:00+05:30,17986.45,17988.5,17979.5,17981.2
2021-10-12 09:28:00+05:30,17981.65,17984.55,17977.55,17981.2
2021-10-12 09:29:00+05:30,17981.4,17981.4,17955.7,17959.05
2021-10-12 09:30:00+05:30,17961.55,17963.0,17942.65,17943.25
2021-10-12 09:31:00+05:30,17941.8,17941.8,17922.6,17924.85
2021-10-12 09:32:00+05:30,17922.7,17924.95,17914.35,17920.9
2021-10-12 09:33:00+05:30,17922.65,17932.2,17921.95,17928.1
2021-10-12 09:34:00+05:30,17929.05,17931.7,17919.8,17925.25
2021-10-12 09:35:00+05:30,17925.25,17944.15,17922.4,17944.15
2021-10-12 09:36:00+05:30,17943.7,17954.45,17942.7,17953.6
2021-10-12 09:37:00+05:30,17953.35,17954.05,17943.65,17944.35
2021-10-12 09:38:00+05:30,17944.85,17952.85,17944.1,17951.3
2021-10-12 09:39:00+05:30,17951.35,17951.35,17938.25,17939.2
2021-10-12 09:40:00+05:30,17938.7,17955.4,17938.45,17946.25
2021-10-12 09:41:00+05:30,17946.4,17952.3,17942.55,17950.15
2021-10-12 09:42:00+05:30,17950.25,17954.7,17944.8,17947.65
2021-10-12 09:43:00+05:30,17948.65,17953.0,17948.35,17952.6
2021-10-12 09:44:00+05:30,17952.2,17953.95,17945.9,17948.5
2021-10-12 09:45:00+05:30,17948.0,17948.0,17930.45,17930.45
2021-10-12 09:46:00+05:30,17929.75,17937.5,17928.55,17929.35
2021-10-12 09:47:00+05:30,17930.1,17932.3,17927.05,17928.6
2021-10-12 09:48:00+05:30,17928.4,17933.75,17928.1,17933.75
2021-10-12 09:49:00+05:30,17933.85,17941.45,17929.5,17940.8
2021-10-12 09:50:00+05:30,17940.1,17940.1,17934.15,17939.55
2021-10-12 09:51:00+05:30,17939.5,17944.55,17938.75,17944.35
